未错开,错开一行
0.74235696,0.9845796
0.7422233,0.98434335
0.7420897,0.98410356
0.74195606,0.9838604
0.74182236,0.9836136
0.74168855,0.9833631
0.82292163,0.9893894
0.8310122,0.992715
0.7371249,0.9904189
0.74312484,0.986417
0.74259233,0.9831984
0.7424829,0.98292464
0.8367188,0.99006844
0.818253,0.99301064
0.7379608,0.9905986
0.8359221,0.9912978
0.7368118,0.9875037
0.8348917,0.990842
0.83061975,0.99244803
0.73716414,0.9895472
0.743135,0.9865588
0.83527315,0.9888456
0.73686135,0.9875149
0.7431535,0.98697037
0.8370402,0.9894074
0.830843,0.9919936
0.83104527,0.9941902
0.830908,0.9939461
0.8307029,0.99348634
0.8182542,0.9934868
0.8188752,0.99348813
0.73796606,0.9896521
0.7431156,0.9857596
0.82632774,0.9889219
0.83155584,0.99219036
0.8179492,0.994191
0.8317695,0.9939468
0.7371382,0.9897371
0.83446485,0.9907483
0.7369656,0.9876136
0.7431977,0.9856106
0.8234081,0.98942095
0.831932,0.99201727
0.73713315,0.99065953
0.74319255,0.9865465
0.74265605,0.98319864
0.742547,0.9829024
0.74241024,0.9845822
0.74227655,0.984346
0.74214286,0.9841063
0.74200934,0.9838632
0.74187565,0.98361623
0.74174196,0.9833659
0.7416083,0.98311186
0.7414747,0.98285395
0.74134105,0.9825925
0.74120736,0.98232716
0.74107355,0.9820579
0.74093986,0.9817847
0.74080634,0.9815077
0.7406727,0.9812265
0.74053895,0.98094124
0.7404054,0.980652
0.74027175,0.9803585
0.740138,0.9800607
0.7400044,0.9797587
0.7398707,0.97945225
0.73973703,0.9791416
0.73960346,0.97882634
0.7394698,0.97850674
0.7393361,0.9781823
0.7392025,0.9778534
0.73906875,0.9775198
0.7389352,0.9771815
0.7388015,0.9768384
0.7386678,0.9764905
0.7385343,0.97613764
0.7384006,0.9757797
0.7382669,0.9754168
0.73813325,0.9750488
0.73799956,0.97467566
0.737866,0.9742971
0.73773235,0.9739135
0.7375986,0.9735245
0.737465,0.97313005
0.73733133,0.9727301
0.7371977,0.97232455
0.737064,0.97191346
0.7369304,0.97149664
0.7367966,0.97107995
0.736663,0.97068346
0.7365294,0.9702817
0.7363958,0.969875
0.73626214,0.9694629
0.73612845,0.96904564
0.7359948,0.968623
0.73586124,0.9681947
0.7357274,0.96776134
0.73559386,0.9673221
0.7354603,0.9668776
0.7353266,0.9664245
0.7351929,0.9659617
0.7350594,0.9654933
0.7349256,0.9650188
0.734792,0.96453834
0.7346585,0.9640518
0.73452467,0.96355915
0.73439115,0.96306044
0.7342574,0.9625553
0.73412377,0.96204406
0.73399013,0.96152633
0.7338565,0.9610021
0.7337229,0.9604715
0.7335892,0.9599343
0.7334556,0.9593905
0.73332196,0.9588399
0.73318833,0.95828265
0.73305464,0.9577186
0.732921,0.95714754
0.7327874,0.9565696
0.7326537,0.9559846
0.73252004,0.95539254
0.73238635,0.9547932
0.7322528,0.95418674
0.7321192,0.95357287
0.73198545,0.9529517
0.7318519,0.952323
0.7317182,0.951687
0.73158455,0.95104325
0.73145103,0.9503919
0.7313173,0.94973266
0.73118365,0.9490658
0.73105,0.948391
0.7309164,0.94770837
0.73078275,0.94701767
0.7306491,0.94631875
0.7305155,0.94561183
0.73038185,0.94489676
0.73024815,0.94417316
0.73011446,0.9434414
0.7299809,0.94270104
0.7298474,0.9419522
0.7297136,0.9411948
0.72957987,0.94042885
0.72944635,0.939654
0.7293128,0.9388703
0.729179,0.9380779
0.72904545,0.9372764
0.7289118,0.936466
0.7287781,0.93564636
0.7286446,0.93481755
0.728511,0.93402916
0.72837734,0.93328124
0.7282436,0.9325262
0.72811,0.9317636
0.72797644,0.9309937
0.72784275,0.93021613
0.7277092,0.9294312
0.72757554,0.9286387
0.72744185,0.92783844
0.7273083,0.92703056
0.7271746,0.926215
0.72704095,0.9253916
0.7269072,0.9245603
0.7267738,0.9237212
0.72664005,0.9228741
0.7265065,0.92201895
0.7263727,0.92115587
0.7262391,0.9202846
0.7261056,0.9194053
0.72597194,0.9185176
0.72583836,0.9176218
0.72570467,0.91671765
0.725571,0.9158051
0.72543746,0.9148841
0.7253038,0.9139547
0.72517014,0.91301674
0.72503644,0.91192245
0.72490275,0.9098058
0.72476923,0.9076802
0.7246356,0.9055457
0.7245019,0.9034023
0.7243684,0.90124947
0.7242347,0.899088
0.72410107,0.89691734
0.7239675,0.89473754
0.72383386,0.89254874
0.7237002,0.89035076
0.72356665,0.88814366
0.72343296,0.88592756
0.72329944,0.8837023
0.72316575,0.88146764
0.7230321,0.87922406
0.7228984,0.87697136
0.7227649,0.87470925
0.7226312,0.8724382
0.72249764,0.8701576
0.722364,0.8678682
0.7222303,0.86556935
0.72209674,0.8632613
0.72196317,0.860944
0.7218296,0.8586177
0.7216959,0.8562818
0.72156227,0.85393685
0.7214286,0.8515826
0.72129494,0.849219
0.7211614,0.8468463
0.72102785,0.84446436
0.72089404,0.842073
0.7207605,0.83967274
0.7206269,0.83726305
0.7204934,0.834844
0.7203596,0.8324157
0.72022605,0.8299782
0.7200924,0.8275314
0.71995866,0.82507545
0.7198252,0.8226102
0.7196916,0.82013565
0.71955794,0.81765205
0.71942425,0.81515914
0.71929073,0.8126571
0.719157,0.81014585
0.71902347,0.80762523
0.7188898,0.8050956
0.71875614,0.80255663
0.7186226,0.80000854
0.718489,0.7974514
0.8309448,0.9446489
0.8307338,0.9754581
0.8306152,0.98696244
0.8304242,0.991339
0.8310733,0.9935091
0.8308252,0.99347734
0.83071005,0.9934784
0.8305161,0.99347967
0.8304055,0.9934763
0.83098453,0.99347764
0.83081377,0.9934785
0.830623,0.99347985
0.83051217,0.9934808
0.8303031,0.9934777
0.83096385,0.99347866
0.8307179,0.99347997
0.8306099,0.9934809
0.83040065,0.9934822
0.83106154,0.9934789
0.8308155,0.99348015
0.83070844,0.9934811
0.83049834,0.9934825
0.83116007,0.99347883
0.8309141,0.9934803
0.83080614,0.99348116
0.83137023,0.99348265
0.8304421,0.9934789
0.83106655,0.9934804
0.8309004,0.99348134
0.83069456,0.99347824
0.8305916,0.99348366
0.83116144,0.99348056
0.83099854,0.9934814
0.83079284,0.9934829
0.8306899,0.9934838
0.83048785,0.99348074
0.8311387,0.9934816
0.8308783,0.99348307
0.8307746,0.99348384
0.8305767,0.9934852
0.8304564,0.9934819
0.8310385,0.9934831
0.8308826,0.99348396
0.83068395,0.9934855
0.831344,0.9934863
0.83108234,0.99348325
0.8309838,0.9934842
0.83077556,0.99348557
0.8306634,0.99348193
0.83046937,0.9934833
0.83112997,0.99348426
0.83087575,0.99348575
0.8307608,0.9934866
0.83056647,0.993488
0.8312276,0.99348444
0.83097404,0.9934859
0.83085907,0.99348676
0.83066523,0.9934881
0.8305539,0.9934845
0.83112353,0.99348587
0.8309532,0.9934868
0.83076304,0.99348825
0.8306515,0.9934892
0.83122164,0.993486
0.83105135,0.99348706
0.83086115,0.99348843
0.83074903,0.9934894
0.83054,0.99348617
0.8311915,0.9934871
0.83094674,0.9934884
0.8308385,0.99348944
0.8306286,0.99349093
0.83052653,0.99348736
0.8303238,0.99348867
0.8309949,0.9934896
0.8307325,0.993491
0.8306337,0.9934918
0.83120245,0.9934933
0.8302605,0.99348974
0.8308833,0.99349105
0.8307279,0.99349195
0.83052903,0.99348885
0.8304088,0.9934943
0.8309764,0.99349123
0.81768984,0.9934921
0.8230221,0.9934935
0.8171316,0.9934946
0.73814356,0.9896554
0.7431677,0.98589075
0.742697,0.9831591
0.74258375,0.9833153
0.74244726,0.9845841
0.74231356,0.9843478
0.74218,0.98410815
0.7420464,0.983865
0.7419129,0.98361826
0.74177915,0.9833679
0.7416455,0.9831138
0.7415118,0.9828561
0.7413783,0.98259467
0.74124455,0.98232925
0.741111,0.9820601
0.7409774,0.9817869
0.74084383,0.98151
0.74071014,0.9812288
0.7405766,0.9809437
0.740443,0.9806545
0.74030924,0.98036087
0.7401756,0.98006326
0.7400421,0.9797612
0.8390571,0.9877578
0.736663,0.9875935
0.7432168,0.986187
0.7426488,0.9835124
0.74254304,0.9828921
0.7424063,0.984582
0.7422727,0.98434585
0.74213904,0.9841061
0.7420055,0.983863
0.7418717,0.9836162
0.74173826,0.98336565
0.7416046,0.9831116
0.741471,0.9828539
0.7413375,0.9825924
0.7412037,0.98232687
0.74107015,0.9820577
0.7409366,0.9817845
0.740803,0.98150754
0.74066937,0.9812263
0.7405357,0.9809412
0.74040204,0.98065174
0.7402686,0.98035824
0.7401349,0.98006064
0.7400013,0.97975844
0.7398676,0.9794522
0.73973405,0.9791414
0.7396004,0.97882617
0.7394669,0.9785064
0.7393332,0.97818226
0.73919964,0.97785324
0.73906595,0.97751975
0.7389324,0.9771813
0.73879874,0.97683823
0.73866516,0.9764903
0.7385317,0.97613734
0.7383979,0.9757794
0.7382643,0.9754166
0.73813075,0.9750486
0.7379971,0.9746755
0.73786354,0.97429705
0.73772985,0.9739133
0.73759615,0.97352433
0.7374627,0.97312987
0.7373291,0.9727299
0.73719543,0.9723244
0.73706186,0.9719133
0.7369283,0.9714966
0.7367947,0.97108
0.7366611,0.9706833
0.7365275,0.97028166
0.7363937,0.9698748
0.73626024,0.9694628
0.73612666,0.9690456
0.73599297,0.9686227
0.7358594,0.9681948
0.7357258,0.96776104
0.7355922,0.96732205
0.73545855,0.96687746
0.73532504,0.9664244
0.7351914,0.96596175
0.7350579,0.96549326
0.7349242,0.96501875
0.7347906,0.96453816
0.73465705,0.9640517
0.7345234,0.9635591
0.7343899,0.96306026
0.7342562,0.9625552
0.7341225,0.962044
0.73398894,0.96152616
0.73385537,0.9610021
0.7337217,0.9604714
0.73358816,0.95993423
0.7334545,0.95939046
0.733321,0.95883995
0.73318744,0.95828253
0.73305386,0.9577185
0.7329202,0.95714754
0.73278654,0.95656955
0.73265296,0.95598453
0.7325194,0.9553925
0.73238575,0.9547932
0.7322522,0.9541867
0.73211867,0.9535729
0.73198503,0.95295167
0.7318515,0.952323
0.7317178,0.951687
0.7315842,0.9510431
0.73145056,0.9503919
0.731317,0.9497326
0.7311834,0.9490658
0.73104984,0.948391
0.73091626,0.94770837
0.7307826,0.94701767
0.73064905,0.9463188
0.7305154,0.94561183
0.73038185,0.9448967
0.7302483,0.94417316
0.7301146,0.94344133
0.729981,0.94270104
0.72984755,0.9419522
0.7297139,0.9411949
0.72958016,0.94042873
0.7294466,0.93965405
0.72931314,0.93887043
0.7291795,0.9380779
0.7290459,0.93727636
0.7289123,0.936466
0.7287787,0.9356464
0.72864515,0.93481773
0.7285116,0.93402916
0.728378,0.93328136
0.72824436,0.9325262
0.72811073,0.9317636
0.7279772,0.9309937
0.72784364,0.9302162
0.72770995,0.9294312
0.7275764,0.92863864
0.72744274,0.92783844
0.72730935,0.9270307
0.7271756,0.92621505
0.7270421,0.9253916
0.7269083,0.9245604
0.7267749,0.92372125
0.7266412,0.9228743
0.7265078,0.92201906
0.72637415,0.9211559
0.72624046,0.9202847
0.726107,0.9194053
0.72597337,0.91851765
0.7258398,0.91762185
0.72570616,0.91671777
0.7255726,0.91580504
0.725439,0.9148841
0.7253054,0.9139547
0.72517186,0.9130167
0.7250383,0.911925
0.7249047,0.9098084
0.724771,0.90768284
0.72463745,0.90554833
0.724504,0.9034049
0.7243703,0.90125227
0.7242368,0.89909077
0.7241031,0.89692014
0.7239695,0.8947404
0.723836,0.89255166
0.72370243,0.8903538
0.72356886,0.8881469
0.7234352,0.8859307
0.7233017,0.8837055
0.7231681,0.88147104
0.7230345,0.87922746
0.7229009,0.87697476
0.72276735,0.8747128
0.72263384,0.87244177
0.72250015,0.8701615
0.72236663,0.8678719
0.722233,0.8655731
0.72209936,0.86326516
0.7219658,0.86094785
0.72183233,0.8586216
0.7216987,0.8562858
0.72156525,0.8539409
0.8312878,0.9542884
0.8303472,0.97909105
0.8302868,0.98838156
0.8308563,0.99180394
0.8306882,0.99350923
0.83049864,0.99348146
0.8303861,0.9934824
0.83095646,0.99347925
0.8307855,0.9934802
0.83059216,0.9934815
0.83048445,0.9934825
0.83027434,0.9934794
0.83017206,0.99348044
0.8307417,0.9934817
0.8305783,0.99348265
0.830372,0.993484
0.8302697,0.99348474
0.8300673,0.99348176
0.8299484,0.9934827
0.83050907,0.9934841
0.8303555,0.993485
0.830156,0.99348634
0.8308251,0.9934873
0.8305645,0.99348426
0.8304652,0.99348515
0.8302627,0.9934865
0.83014375,0.9934829
0.8307141,0.9934844
0.83055973,0.9934852
0.83035815,0.9934866
0.8302411,0.99348754
0.8308115,0.99348444
0.83065695,0.9934854
0.83045816,0.99348676
0.8303368,0.9934877
0.83090943,0.9934846
0.8307549,0.9934855
0.83055574,0.99348676
0.8304366,0.99348783
0.6913475,0.9927052
0.8399892,0.9927599
0.83005804,0.9928356
0.8305715,0.9929535
0.8303356,0.9931782
0.8309987,0.99348575
0.8307477,0.9934871
0.83063126,0.99348795
0.83043814,0.99348944
0.8303266,0.9934858
0.83088297,0.9934872
0.8307166,0.99348825
0.8305274,0.99348956
0.83041584,0.9934904
0.830994,0.9934875
0.83082306,0.9934883
0.8306335,0.9934897
0.8305218,0.9934906
0.8303119,0.99348736
0.83097327,0.99348843
0.8307277,0.9934898
0.8306186,0.99349064
0.83041,0.9934921
0.83106923,0.9934885
0.83082193,0.99348986
0.8307172,0.9934908
0.830507,0.9934923
0.83040464,0.99348867
0.8309722,0.99349004
0.83081144,0.9934908
0.83060354,0.99349225
0.83050185,0.99349314
0.83107144,0.99349016
0.8309085,0.9934911
0.8307009,0.99349236
0.8305997,0.9934933
0.8303973,0.9934902
0.8310532,0.9934912
0.83079624,0.99349254
0.83069706,0.99349356
0.83049446,0.9934948
0.83114535,0.99349123
0.83088434,0.99349284
0.83078533,0.9934936
0.8305836,0.99349487
0.83046436,0.9934914
0.831044,0.9934928
0.83088845,0.9934937
0.8306897,0.99349505
0.8305702,0.993496
0.83037746,0.9934929
0.831037,0.99349374
0.83078414,0.9934952
0.8306685,0.9934962
0.8304732,0.9934974
0.83113426,0.9934939
0.8308756,0.9934952
0.83076596,0.9934962
0.83057034,0.99349755
0.8304608,0.99349403
0.83103085,0.9934954
0.8300956,0.99349636
0.82994914,0.9934977
0.8213464,0.9934985
0.8309677,0.99349546
0.83096904,0.99350095
0.81841993,0.9935022
0.8314863,0.9935516
0.7373433,0.98966783
0.84020174,0.99075943
0.73677665,0.98762137
0.7433963,0.98563
0.74282235,0.9838768
0.7427167,0.9829024
0.74258006,0.9845904
0.74244654,0.9843545
0.74231285,0.984115
0.7421793,0.9838719
0.74204564,0.98362523
0.741912,0.9833751
0.74177843,0.9831211
0.7416448,0.9828634
0.74151134,0.9826022
0.7413777,0.98233676
0.7412441,0.98206776
0.74111056,0.98179483
0.740977,0.98151785
0.74084336,0.9812368
0.7407098,0.9809518
0.7405762,0.9806627
0.74044263,0.9803694
0.74030906,0.9800718
0.7401755,0.97977
0.74004185,0.97946376
0.7399083,0.9791533
0.7397747,0.9788382
0.73964113,0.9785188
0.73950744,0.9781947
0.73937386,0.97786593
0.7392404,0.97753257
0.7391068,0.9771945
0.7389732,0.9768515
0.7388395,0.97650385
0.738706,0.976151
0.7385724,0.9757935
0.7384388,0.97543067
0.73830515,0.975063
0.7381716,0.97469014
0.7380381,0.97431195
0.73790455,0.9739284
0.73777086,0.97353965
0.7376373,0.9731455
0.7375038,0.9727458
0.7373703,0.97234046
0.7372366,0.97192967
0.7371031,0.9715132
0.7369694,0.97109103
0.73683584,0.9706923
0.7367023,0.9702908
0.73656875,0.9698841
0.73643506,0.9694722
0.7363016,0.96905506
0.736168,0.9686325
0.7360344,0.9682046
0.7359009,0.9677713
0.7357672,0.9673324
0.7356337,0.96688795
0.7355001,0.96643454
0.7353665,0.9659721
0.735233,0.96550363
0.73509943,0.9650294
0.73496574,0.9645491
0.7348322,0.96406287
0.73469865,0.9635705
0.734565,0.9630718
0.7344314,0.96256703
0.73429793,0.96205586
0.7341643,0.9615383
0.7340308,0.96101445
0.7338972,0.9604841
0.73376364,0.95994705
0.73363006,0.95940346
0.7334965,0.9588531
0.73336285,0.9582961
0.73322934,0.9577323
0.7330957,0.9571615
0.73296213,0.9565838
0.7328286,0.955999
0.73269516,0.9554071
0.73256147,0.9548081
0.7324279,0.95420194
0.7322943,0.95358837
0.73216075,0.95296746
0.7320272,0.95233893
0.7318934,0.9517032
0.7317599,0.95105976
0.7316264,0.95040876
0.7314928,0.9497498
0.7313593,0.94908327
0.7312258,0.94840866
0.73109215,0.94772625
0.73095864,0.94703585
0.7308251,0.94633746
0.73069143,0.94563067
0.730558,0.94491583
0.73042434,0.9441927
0.7302907,0.9434613
0.7301572,0.94272125
0.73002356,0.9419728
0.7298901,0.9412158
0.7297564,0.94045
0.7296229,0.93967557
0.7294893,0.93889225
0.7293558,0.93810016
0.7292222,0.93729913
0.72908866,0.9364889
0.7289551,0.9356697
0.7288216,0.9348414
0.728688,0.9340307
0.7285543,0.93328303
0.72842085,0.93252814
0.72828734,0.93176574
0.72815365,0.9309958
0.72802013,0.93021864
0.7278866,0.92943376
0.727753,0.9286414
0.7276195,0.9278414
0.72748584,0.9270336
0.7273523,0.9262183
0.7272188,0.9253951
0.72708523,0.92456394
0.7269516,0.923725
0.72681797,0.9228781
0.7266845,0.92202324
0.72655094,0.92116016
0.7264173,0.9202892
0.7262837,0.91940993
0.7261501,0.91852254
0.7260167,0.91762686
0.7258831,0.9167229
0.72574955,0.9158105
0.72561604,0.9148898
0.7254825,0.91396064
0.7253488,0.9130229
0.7252153,0.9120766
0.72508186,0.9100604
0.7249482,0.90793496
0.7248146,0.9058005
0.724681,0.90365696
0.72454756,0.9015045
0.72441393,0.899343
0.7242804,0.8971724
0.7241468,0.8949926
0.7240132,0.8928039
0.7238798,0.89060605
0.7237462,0.8883991
0.72361267,0.88618296
0.72347903,0.8839578
0.7233455,0.8817232
0.72321194,0.8794798
0.7230784,0.8772271
0.7229448,0.87496513
0.7228113,0.87269413
0.7226777,0.8704138
0.7225442,0.8681243
0.7224106,0.86582565
0.7222771,0.8635177
0.7221434,0.86120045
0.72200996,0.858874
0.72187644,0.8565383
0.7217428,0.85419345
0.72160923,0.8518393
0.72147566,0.84947586
0.7213421,0.8471032
0.7212085,0.84472144
0.72107494,0.8423302
0.7209415,0.83993
0.7208079,0.83752036
0.72067434,0.8351014
0.7205408,0.8326732
0.72040725,0.83023596
0.7202737,0.82778925
0.72014016,0.82533324
0.7200067,0.8228682
0.7198731,0.82039374
0.7197395,0.8179103
0.7196059,0.8154176
0.71947235,0.81291556
0.71933883,0.8104045
0.7192053,0.80788404
0.71907175,0.8053544
0.7189381,0.8028157
0.71880466,0.80026764
0.7186711,0.7977107
0.7185375,0.7951445
0.718404,0.7925692
0.7182705,0.78998476
0.7181368,0.78739125
0.71800333,0.78478855
0.71786976,0.78217685
0.7177363,0.7795561
0.71760267,0.77692616
0.71746904,0.77428734
0.71733546,0.7716396
0.71720195,0.76898277
0.7170684,0.7663169
0.71693474,0.7636423
0.7168012,0.76095855
0.71666765,0.758266
0.716534,0.7555646
0.7164005,0.7528542
0.7162669,0.7501352
0.7161333,0.747407
0.7159997,0.7446703
0.715866,0.74192476
0.7157326,0.7391705
0.715599,0.73640734
0.7154655,0.7336357
0.7153319,0.73085546
0.71519834,0.72806644
0.71506464,0.7252688
0.71493113,0.72246265
0.7147976,0.7196479
0.71466404,0.71682453
0.7145303,0.7139927
0.7143969,0.71115243
0.71426326,0.7083039
0.7141297,0.7054468
0.7139961,0.7025814
0.71386254,0.6997075
0.71372896,0.6968255
0.71359545,0.69393516
0.71346176,0.6910365
0.71332824,0.6881297
0.71319467,0.6852148
0.71306103,0.6822917
0.71292746,0.67936045
0.712794,0.6764213
0.71266043,0.673474
0.71252686,0.6705188
0.7123933,0.6675557
0.7122597,0.6645846
0.71212614,0.6616054
0.71199244,0.65861875
0.7118589,0.65562415
0.7117254,0.65262187
0.71159196,0.6496117
0.71145827,0.6465941
0.71132463,0.6435689
0.7111911,0.64053595
0.7110576,0.6374955
0.7109239,0.6344475
0.71079034,0.6313922
0.7106569,0.6283294
0.7105233,0.62525916
0.71038973,0.62218165
0.7102561,0.6190968
0.7101226,0.6160049
0.709989,0.6129056
0.7098555,0.6097994
0.70972186,0.60668594
0.7095883,0.60356545
0.70945466,0.6004379
0.70932126,0.5973034
0.70918757,0.59416205
0.709054,0.5910138
0.7089205,0.5878588
0.70878696,0.584697
0.7086534,0.5815284
0.7085197,0.5783533
0.7083861,0.5751716
0.70825267,0.5719832
0.70811903,0.5687882
0.7079855,0.5655869
0.7078519,0.56237906
0.70771825,0.5591649
0.70758474,0.5559445
0.7074512,0.5527177
0.70731753,0.5494849
0.70718414,0.54624575
0.7070505,0.5430006
0.7069169,0.5397493
0.7067834,0.53649217
0.7066498,0.5332289
0.70651627,0.5299598
0.70638275,0.5266849
0.7062491,0.5234041
0.70611566,0.5201177
0.70598197,0.5168257
0.70584834,0.5135279
0.7057149,0.51022464
0.70558125,0.50691587
0.70544773,0.5036017
0.70531416,0.5002821
0.7051805,0.49695706
0.705047,0.49362686
0.7049135,0.49029133
0.7047798,0.48695078
0.70464635,0.48360503
0.7045128,0.48025435
0.7043792,0.47689858
0.7042456,0.47353795
0.70411205,0.4701724
0.7039785,0.46680206
0.7038449,0.46342704
0.70371145,0.46004716
0.70357794,0.45666286
0.7034441,0.45327386
0.7033107,0.44988045
0.70317715,0.44648263
0.7030435,0.44308046
0.70290995,0.43967387
0.7027765,0.4362631
0.7026428,0.4328482
0.70250934,0.42942914
0.7023757,0.42600605
0.70224226,0.42257902
0.7021087,0.41914806
0.7019751,0.4157132
0.7018415,0.4122746
0.7017079,0.40883228
0.7015744,0.40538642
0.7014409,0.4019368
0.7013073,0.39848378
0.70117366,0.39502743
0.7010402,0.39156774
0.7009067,0.3881047
0.81407607,0.84564364
0.83150256,0.9394918
0.83020884,0.97394794
0.8300921,0.98762846
0.82998735,0.99360156
0.82977825,0.9934765
0.82967186,0.99347764
0.8302542,0.993479
0.83009064,0.9934798
0.8298848,0.99348134
0.8297815,0.9934821
0.830351,0.993479
0.8301881,0.99347985
0.8299808,0.9934812
0.8298783,0.99348223
0.8304477,0.9934792
0.83028483,0.99347997
0.83007896,0.9934814
0.8299758,0.9934822
0.8297728,0.9934793
0.8304322,0.99348
0.8301725,0.99348164
0.8300726,0.99348223
0.8298701,0.99348384
0.8297492,0.9934803
0.8303224,0.9934817
0.83016294,0.9934826
0.8299673,0.99348384
0.82984585,0.99348474
0.8304191,0.9934819
0.8302623,0.99348265
0.83006454,0.993484
0.82994074,0.99348485
0.8297525,0.99348176
0.8303982,0.9934828
0.8301495,0.9934841
0.830034,0.99348515
0.8290776,0.99348634
0.829776,0.9934829
0.8302984,0.99348414
0.73696834,0.98964614
0.83455646,0.9907512
0.8295408,0.9919608
0.8296358,0.99340194
0.83027315,0.99394834
0.83003366,0.993495
0.8299251,0.9934873
0.8297158,0.99348867
0.8296127,0.9934853
0.8301823,0.9934864
0.8292399,0.9934875
0.8290956,0.9934887
0.8297577,0.9934896
0.8302759,0.9934866
0.8301161,0.99349207
0.6910126,0.99270976
0.8396569,0.9927594
0.8297327,0.99283516
0.83025306,0.9929531
0.83000153,0.9931777
0.82990015,0.9934854
0.82969815,0.9934869
0.8164722,0.9934877
0.7379742,0.9896518
0.74296635,0.98575795
0.742498,0.98307127
0.83458996,0.98907316
0.7367854,0.98903716
0.7430392,0.98692906
0.7424905,0.98382354
0.74238366,0.98296523
0.7422469,0.9845742
0.7421135,0.98433787
0.7419799,0.9840981
0.7418463,0.98385465
0.741713,0.98360777
0.7415795,0.9833573
0.74144596,0.98310304
0.7413123,0.98284507
0.741179,0.98258346
0.7410453,0.9823179
0.74091184,0.9820486
0.7407783,0.98177534
0.8195278,0.98865926
0.73774296,0.98811674
0.74294937,0.9864487
0.74246895,0.98361546
0.7423578,0.98336697
0.74222153,0.98457307
0.74208796,0.9843366
0.7419543,0.9840968
0.74182093,0.98385346
0.7416874,0.9836065
0.7415539,0.98335594
0.7414204,0.9831017
0.74128693,0.98284364
0.7411533,0.98258185
0.7410199,0.9823164
0.7408864,0.982047
0.74075276,0.98177373
0.74061936,0.98149645
0.74048585,0.9812152
0.7403524,0.98092973
0.7402188,0.9806402
0.74008536,0.98034656
0.7399518,0.98004854
0.73981833,0.97974634
0.7396849,0.9794399
0.73955137,0.9791288
0.7394179,0.9788135
0.73928434,0.9784936
0.7391508,0.97816914
0.7390173,0.97784
0.73888373,0.97750616
0.7387502,0.9771676
